@relation BTC-all
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2015-08-26,222.076004,231.182999,220.203995,225.830994,225.830994,31808000,226.344713,237.854998,226.74207,236.225515,33.512798,0.931318,290.420259,203.266439,-14.306335
2015-08-27,226.050003,228.643005,223.684006,224.768997,224.768997,21905400,224.833141,235.04707,226.248802,234.69798,33.852544,0.946515,285.866348,202.33875,-13.950441
2015-08-28,224.701004,235.218994,220.925995,231.395996,231.395996,31336600,224.665569,232.598213,227.5356,234.257715,36.475956,1,283.961262,201.283735,-12.983978
2015-08-29,231.548996,233.222,227.330002,229.779999,229.779999,17142500,224.578426,230.328856,228.0967,233.660686,37.21376,1,281.159845,200.55485,-12.207723
2015-08-30,229.895004,232.067993,226.246994,228.761002,228.761002,19412600,224.662997,228.204143,228.262775,233.007395,37.830369,1,278.114092,200.029704,-11.541715
2015-08-31,229.113998,231.955994,225.914993,230.056,230.056,20710700,227.457426,226.209856,228.711081,232.613876,38.648373,1,273.357581,200.753216,-10.785079
2015-09-01,230.255997,231.216003,226.860001,228.121002,228.121002,20575200,228.387713,227.427143,228.563562,232.014826,60.922122,1,268.880752,201.404545,-10.223726
2015-09-02,228.026993,230.576996,226.475006,229.283997,229.283997,18760400,228.880999,227.612856,228.74367,231.650715,52.044854,0.737984,264.329415,202.476282,-9.574634
2015-09-03,229.324005,229.604996,226.667007,227.182999,227.182999,17482000,229.225856,227.029499,228.353502,231.05502,42.837088,0.466213,258.490359,204.465639,-9.124575
2015-09-04,227.214996,230.899994,227.050995,230.298004,230.298004,20962400,229.069,226.867285,228.839628,230.954084,48.019814,0.619183,252.921486,206.909214,-8.419491
2015-09-05,230.199005,236.143005,229.442993,235.018997,235.018997,20671400,229.817429,227.197927,230.38447,231.496073,53.864907,0.791704,247.631616,209.850284,-7.394522
2015-09-06,234.869995,242.912003,234.681,239.839996,239.839996,25473700,231.400142,228.031569,232.748352,232.608596,59.339036,0.953275,241.954878,213.71342,-6.122635
2015-09-07,239.934006,242.106003,238.722,239.847,239.847,21192200,232.798856,230.128141,234.523014,233.573716,82.745794,1,241.99898,216.546119,-5.055809
2015-09-08,239.845993,245.781006,239.677994,243.606995,243.606995,26879200,235.011141,231.699427,236.794009,234.911487,79.358873,0.931206,244.288912,215.948485,-3.862419
2015-09-09,243.414993,244.416,237.820999,238.167999,238.167999,23635700,236.280284,232.580642,237.137507,235.345688,65.947126,0.656422,244.702252,215.816945,-3.31729
2015-09-10,238.335999,241.292999,235.791,238.477005,238.477005,21215500,237.893714,233.559785,237.472381,235.763197,68.071103,0.682845,245.431691,215.678307,-2.827741
2015-09-11,238.328995,241.169006,238.328995,240.106995,240.106995,19224700,239.294998,234.181999,238.131035,236.34237,63.22615,0.571299,246.51744,215.564257,-2.281939
2015-09-12,239.854996,240.123993,234.753998,235.229004,235.229004,17962600,239.324999,234.571214,237.405527,236.193921,57.527714,0.438543,246.916628,215.871069,-2.217438
2015-09-13,235.242004,235.934998,229.332001,230.511993,230.511993,18478800,237.992427,234.696285,235.682144,235.436331,52.194722,0.307191,244.434333,220.355064,-2.517919
2015-09-14,230.608994,232.440002,227.960999,230.643997,230.643997,20997800,236.677713,234.738285,234.422607,234.797353,50.759138,0.198504,243.812211,221.880686,-2.714115
2015-09-15,230.492004,259.182007,229.822006,230.304001,230.304001,19177800,234.777285,234.894213,233.392955,234.19824,52.939434,0.253136,243.607499,222.532699,-2.864021
2015-09-16,230.25,231.214996,227.401993,229.091003,229.091003,20144200,233.480571,234.880428,232.317467,233.517275,49.740482,0.17298,243.269509,223.30289,-3.045594
2015-09-17,229.076004,230.285004,228.925995,229.809998,229.809998,18935400,232.242427,235.068071,231.6906,233.022971,53.668892,0.162676,243.278235,223.135563,-3.095789
2015-09-18,233.520996,234.352997,232.184998,232.975006,232.975006,20242200,231.223572,235.259285,232.011701,233.016576,53.733513,0.120981,243.309654,223.423646,-2.847356
2015-09-19,232.858002,233.205002,231.089005,231.492996,231.492996,12712600,230.689856,235.007428,231.882025,232.813432,44.594013,0,243.253026,223.753473,-2.73849
2015-09-20,231.399002,232.365005,230.910004,231.212006,231.212006,14444700,230.789858,234.391143,231.71452,232.599908,34.632385,0,243.238214,223.883886,-2.644403
2015-09-21,231.216995,231.216995,226.520996,227.085007,227.085007,19678800,230.281431,233.479572,230.557142,231.864588,30.178307,0,243.319202,223.699298,-2.869772
2015-09-22,226.968994,232.386002,225.117004,230.617996,230.617996,25009300,230.326287,232.551786,230.572355,231.698376,29.682456,0,243.282536,223.869364,-2.731805
2015-09-23,230.936005,231.835007,229.591003,230.283005,230.283005,17254100,230.496573,231.988572,230.500018,231.50966,35.322584,0.146922,243.100866,224.361035,-2.619302
2015-09-24,230.358002,235.649002,230.294998,234.529007,234.529007,25097800,231.170718,231.706572,231.507265,231.912239,43.590491,0.414624,243.176128,224.708872,-2.162598
2015-09-25,234.362,237.427002,233.684006,235.143997,235.143997,22363600,231.480573,231.352073,232.416448,232.34314,41.668063,0.430436,243.185615,224.711886,-1.731076
2015-09-26,235.076004,235.403,233.358002,234.339996,234.339996,13724100,231.887288,231.288572,232.897335,232.609388,48.271018,0.772879,242.49003,224.857471,-1.437399
2015-09-27,234.139008,234.526001,232.475998,232.757004,232.757004,14179900,232.108002,231.44893,232.862252,232.62907,54.972345,1,241.647013,224.991488,-1.317208
2015-09-28,232.835999,239.339005,232.466995,239.141998,239.141998,24713000,233.830429,232.05593,234.432189,233.49746,64.739166,1,240.444329,225.747673,-0.698687
2015-09-29,239.016006,239.802002,235.927994,236.686996,236.686996,22691300,234.697429,232.511858,234.995891,233.922732,60.314131,0.873775,240.182523,225.861378,-0.401968
2015-09-30,236.639999,237.733994,235.628998,236.059998,236.059998,19743500,235.522714,233.009644,235.261917,234.207701,61.478411,0.906986,239.748775,226.053426,-0.214932
2015-10-01,236.003998,238.445007,235.615997,237.548996,237.548996,20488800,235.954141,233.562429,235.833687,234.653207,62.43134,0.934169,239.132303,226.414097,0.052835
2015-10-02,237.264008,238.541,236.602997,237.292999,237.292999,19677900,236.261141,233.870857,236.198515,235.005179,57.651144,0.797813,239.466121,226.286679,0.241601
2015-10-03,237.201996,239.315002,236.944,238.729996,238.729996,16482700,236.888284,234.387786,236.831385,235.501821,62.843883,0.945937,240.269434,226.305166,0.501374
2015-10-04,238.531006,238.968002,237.940002,238.259003,238.259003,12999000,237.674284,234.891143,237.18829,235.869445,62.422894,0.933928,240.870313,226.465788,0.661614
2015-10-05,238.147003,240.382996,237.035004,240.382996,240.382996,23335900,237.851569,235.840999,237.986966,236.471252,75.223861,1,241.782092,226.561908,0.949053
2015-10-06,240.363998,246.934998,240.136002,246.063004,246.063004,27535100,239.190999,236.944214,240.005975,237.750152,77.08989,1,243.92082,226.12038,1.616546
2015-10-07,246.169998,246.681,242.585007,242.968994,242.968994,22999200,240.177998,237.850356,240.74673,238.445998,70.287212,0.807952,244.896779,226.460321,1.874272
2015-10-08,243.074997,244.251007,242.179001,242.304001,242.304001,18515300,240.857285,238.405713,241.136048,238.960398,64.041906,0.63164,245.724261,226.565738,2.001787
2015-10-09,242.498001,244.227997,242.121994,243.931,243.931,17353100,241.80557,239.033356,241.834786,239.623145,65.30998,0.591243,246.683565,226.850235,2.208669
2015-10-10,243.740005,245.319,243.074005,244.940994,244.940994,15912700,242.692856,239.79057,242.611338,240.332192,68.338943,0.604344,247.647784,227.258915,2.426156
2015-10-11,244.742004,247.242996,244.151993,247.050003,247.050003,16827300,243.948713,240.811498,243.721004,241.2279,74.28388,0.855649,248.274387,228.628811,2.737142
2015-10-12,246.875,247.453995,245.179001,245.307999,245.307999,17388300,244.652285,241.251927,244.117753,241.771913,62.438476,0.246278,248.735628,229.63657,2.810637
2015-10-13,245.199997,250.235992,243.757004,249.507996,249.507996,28198500,245.144427,242.167713,245.465314,242.803391,74.162308,0.849394,249.793352,230.501345,3.171231
2015-10-14,249.492996,254.274994,248.903,251.988998,251.988998,27462600,246.432999,243.305498,247.096235,244.028138,78.058841,1,251.636938,230.403759,3.615523
2015-10-15,252.106995,255.962006,252.046005,254.320007,254.320007,25223500,248.149571,244.503428,248.902178,245.400388,78.690951,1,253.760895,230.197402,4.108362
2015-10-16,254.296005,266.13501,253.925995,262.868988,262.868988,35901500,250.854998,246.330284,252.39388,247.729534,84.083151,1,257.89101,228.920187,5.12964
2015-10-17,262.747009,273.578003,262.367004,270.640015,270.640015,43199600,254.526287,248.609571,256.955414,250.784265,86.382092,1,263.382853,227.216645,6.49124
2015-10-18,270.907013,271.667999,260.777008,261.643005,261.643005,22434300,256.611001,250.279857,258.127312,252.232097,72.321484,0.412762,265.658066,227.191533,6.766337
2015-10-19,261.860992,264.820007,260.950989,263.437012,263.437012,25258800,259.20086,251.926573,259.454737,253.726086,72.146008,0.405433,267.845943,227.678657,7.047871
2015-10-20,263.571991,270.834991,263.22699,269.463013,269.463013,30889800,262.051577,253.598002,261.956806,255.824343,72.32994,0.413115,270.924748,227.940154,7.668835
2015-10-21,269.306,270.769989,263.838989,266.272003,266.272003,25637300,264.092006,255.262502,263.035605,257.217364,72.196284,0.407533,272.850497,228.886705,7.813397
2015-10-22,266.496002,276.51001,266.13501,274.02301,274.02301,37808600,266.906721,257.528146,265.782456,259.458117,76.619262,0.592257,276.009011,229.401193,8.455931
2015-10-23,273.648987,278.68399,273.542999,276.496002,276.496002,29442500,268.853437,259.854218,268.460843,261.729835,76.946608,0.605929,279.212533,229.974271,9.060252
2015-10-24,276.503998,281.705994,276.503998,281.653992,281.653992,25942400,270.426862,262.476574,271.75913,264.386389,78.427495,0.667778,282.921734,230.604569,9.841936
2015-10-25,281.445007,294.05899,281.445007,283.679993,283.679993,45717100,273.575003,265.093002,274.739346,266.95887,78.399728,0.666618,286.506653,231.34935,10.503826
2015-10-26,283.627991,285.299988,280.51001,285.299988,285.299988,32108800,276.698286,267.949573,277.379506,269.404352,81.065104,0.626513,290.146469,231.633233,11.03193
2015-10-27,285.181,296.212006,285.007996,293.787994,293.787994,46331800,280.173283,271.11243,281.481628,272.655504,82.24771,0.709584,294.879216,231.982386,11.997072
2015-10-28,293.703003,306.330994,293.703003,304.618011,304.618011,50808100,285.651284,274.871645,287.265724,276.917172,84.172442,0.844785,301.35018,231.742823,13.480452
2015-10-29,304.324005,318.170013,301.822998,313.855011,313.855011,64495900,291.34157,279.124146,293.913046,281.842217,85.475071,0.936287,309.072574,231.012829,15.225875
2015-10-30,313.942993,334.169006,313.940002,328.015015,328.015015,78305000,298.701429,283.777433,302.438538,287.99859,86.385458,1,319.20272,229.190086,17.549431
2015-10-31,328.511993,332.777008,309.251007,314.165985,314.165985,48598100,303.346,286.886431,305.3704,291.487576,72.764613,0.043443,324.020898,231.083506,18.065121
2015-11-01,315.005005,327.471985,311.881012,325.431,325.431,37001100,309.310429,291.442716,310.38555,296.013366,82.588766,0.733368,330.091725,233.024979,19.161915
2015-11-02,325.941986,365.359985,323.209015,361.188995,361.188995,101918000,320.151716,298.425001,323.086411,304.70345,87.074435,1,344.960176,229.324628,22.655347
2015-11-03,361.872986,417.899994,357.647003,403.416992,403.416992,206162000,335.813001,307.993142,343.169056,317.865256,89.859175,1,370.130187,219.297417,28.502801
2015-11-04,403.664001,495.562012,380.548004,411.562988,411.562988,263900000,351.090855,318.37107,360.267539,330.358287,91.994274,1,391.785407,213.366494,33.409144
2015-11-05,408.076996,447.561005,374.580994,386.354004,386.354004,151824992,361.447854,326.394712,366.789156,337.824382,79.491402,0.349813,403.320416,214.179987,34.861441
2015-11-06,388.046997,395.835999,354.024994,374.470001,374.470001,122687000,368.084281,333.392855,368.709367,342.710465,74.510899,0.090812,411.068225,216.815176,34.653988
2015-11-07,374.269012,390.585999,372.433014,386.481995,386.481995,56625100,378.415139,340.880569,373.152524,348.546669,75.356047,0.134762,419.18617,221.18113,35.054757
2015-11-08,384.278015,389.894989,368.700012,373.368011,373.368011,51817600,385.263284,347.286857,373.206396,351.856181,70.589534,0,423.618177,227.742224,33.923137
2015-11-09,374.324005,385.278015,362.894989,380.256989,380.256989,68224400,387.987283,354.069499,374.969044,355.642955,71.284222,0.032455,428.299099,234.140699,33.199499
2015-11-10,379.984009,381.386993,329.108002,336.819,336.819,95797904,378.473284,357.143143,365.431533,353.133095,58.338729,0,426.891346,242.603152,28.789065
2015-11-11,339.820007,340.584991,300.997009,311.084015,311.084015,107070000,364.119145,357.605,351.844653,347.526551,51.18458,0,425.017824,248.182774,22.952584
2015-11-12,314.07901,345.080994,313.355988,338.152008,338.152008,78477800,357.233146,359.3405,348.421492,346.276612,54.17826,0.073357,423.454326,255.911873,20.277544
2015-11-13,338.497986,340.914001,326.075012,336.752991,336.752991,52003000,351.845001,359.964641,345.504367,345.006796,51.571613,0.009484,421.675335,263.200763,17.83903
2015-11-14,336.623993,338.181,329.970001,332.906006,332.906006,38612000,344.191289,361.303214,342.354777,343.393357,53.496378,0.056648,419.366285,270.432415,15.418337
2015-11-15,333.050995,334.661987,317.48999,320.165985,320.165985,44213100,336.590999,360.927141,336.807579,340.296374,49.023068,0,416.739072,276.546228,12.329777
2015-11-16,319.734985,331.626007,315.904999,330.751007,330.751007,47980100,329.518716,358.752999,335.293436,339.023658,43.770212,0,414.552623,282.428978,10.613844
2015-11-17,330.362,338.350006,329.614014,335.093994,335.093994,51001600,329.272287,353.872785,335.243575,338.499703,33.449603,0,413.156869,286.87233,9.494946
2015-11-18,334.592987,336.531006,330.640015,334.589996,334.589996,43783800,332.630284,348.374714,335.080181,337.978409,30.637375,0,412.347696,289.755002,8.469907
2015-11-19,334.678986,335.334015,325.27301,326.148987,326.148987,45011100,330.915567,344.074356,332.847382,336.401153,33.460066,0.063121,412.407523,289.508571,6.896934
2015-11-20,326.411011,326.472992,312.21701,322.022003,322.022003,53152900,328.81114,340.328071,330.141037,334.483933,34.949663,0.096431,411.903972,290.797724,5.256732
2015-11-21,322.09201,328.158997,319.595001,326.927002,326.927002,28200500,327.956996,336.074142,329.337529,333.476342,32.183561,0.038039,411.847512,291.003785,4.303049
2015-11-22,326.975006,327.01001,321.259003,324.536011,324.536011,23439400,328.581286,332.586142,328.137149,332.284298,34.38994,0.092321,410.983664,288.202334,3.31609
2015-11-23,324.350006,325.118011,321.290009,323.04599,323.04599,27478900,327.480569,328.499643,326.864359,331.052523,31.057592,0.01517,402.489181,288.659717,2.386179
2015-11-24,323.014008,323.058014,318.118011,320.04599,320.04599,29362600,325.330854,327.30157,325.159767,329.584986,42.415551,0.500329,389.697586,292.299612,1.391108
2015-11-25,320.045013,329.134003,316.769989,328.205994,328.205994,41666900,324.418854,328.524569,325.921324,329.40112,59.205362,1,382.106835,294.075562,1.24658
2015-11-26,328.303009,366.756989,328.229004,352.68399,352.68399,106105000,328.209569,329.562568,332.61199,332.505503,58.036709,0.959092,378.215943,295.787853,3.071802
2015-11-27,351.860992,363.588989,347.869995,358.041992,358.041992,55179100,333.355281,331.083211,338.969491,335.910368,61.279656,1,371.186822,299.972974,4.894231
2015-11-28,357.140991,359.536011,352.171997,357.381012,357.381012,36816600,337.705854,332.831425,343.572371,338.773121,63.420814,1,367.408821,302.152275,6.213557
2015-11-29,357.471985,371.938995,355.665985,371.294006,371.294006,40409300,344.385568,336.483427,350.50278,343.109239,77.679863,1,364.482826,304.181972,8.286277
2015-11-30,371.437012,382.363007,370.382996,377.321014,377.321014,71701600,352.139143,339.809856,357.207339,347.670809,76.521117,0.975368,372.128103,300.586896,10.296558
2015-12-01,377.414001,378.931,356.562988,362.488007,362.488007,60452200,358.202288,341.766571,358.527506,349.646435,63.935584,0.707833,374.438208,303.41719,10.570966
2015-12-02,361.845001,362.231995,349.464996,359.187012,359.187012,54160500,362.628148,343.523501,358.692382,350.918512,62.166502,0.667254,376.621234,303.337665,10.402163
2015-12-03,359.330994,370.274994,357.411987,361.04599,361.04599,50714900,363.822719,346.016144,359.280784,352.268842,68.463444,0.802317,378.97833,303.409869,10.299662
2015-12-04,361.261993,363.515991,355.756989,363.183014,363.183014,35784100,364.557151,348.956216,360.256342,353.724065,72.246068,0.883451,381.506521,303.909379,10.272455
2015-12-05,363.721008,389.785004,363.229004,388.949005,388.949005,66282200,369.066864,353.386359,367.429507,358.420724,77.352835,0.992986,388.558254,303.735948,12.18948
2015-12-06,389.554993,402.80899,387.088989,388.78299,388.78299,77762000,371.56529,357.975429,372.767878,362.469026,78.901281,1,394.83136,303.26604,13.539268
2015-12-07,389.977997,399.968994,385.411011,395.536011,395.536011,63455800,374.167433,363.153288,378.459911,366.877957,81.13511,1,401.785611,302.355991,14.981203
2015-12-08,395.753998,415.562988,389.950012,415.562988,415.562988,57801400,381.749573,369.97593,387.73568,373.369295,85.790512,1,412.572075,299.666826,17.537792
2015-12-09,414.44101,423.119995,406.290985,417.562988,417.562988,90917200,390.088998,376.358573,395.192507,379.261787,85.102806,0.975221,421.555875,299.824426,19.500501
2015-12-10,417.988007,419.509003,411.548004,415.479004,415.479004,52138900,397.865143,380.843931,400.264132,384.090749,79.935179,0.761113,428.051714,302.674287,20.649764
2015-12-11,415.281006,451.937988,415.281006,451.937988,451.937988,110944000,410.544425,387.550788,413.182596,393.137048,84.52415,0.946395,442.552249,300.674851,24.223268
2015-12-12,452.334991,469.102997,410.740997,434.997009,434.997009,131969000,417.122711,393.094788,418.636199,398.718376,75.486982,0.563853,449.821221,304.451979,25.395556
2015-12-13,431.660004,441.679993,426.268005,433.755005,433.755005,55050600,423.547285,397.556287,422.415901,403.389927,72.372224,0.432006,454.872841,310.471259,25.92553
2015-12-14,433.272003,447.141998,430.455994,444.182007,444.182007,130496000,430.496713,402.332073,427.857427,408.828871,73.216434,0.467742,459.741946,318.015757,26.877088
2015-12-15,443.877991,465.321014,443.877991,465.321014,465.321014,83121104,437.605002,409.677288,437.223324,416.361156,84.209031,0.933056,468.390502,323.078703,29.002621
2015-12-16,465.208008,465.208008,443.851013,454.93399,454.93399,107944000,442.943717,416.516357,441.650991,421.504201,80.417691,0.689917,475.119911,326.574294,29.508816
2015-12-17,454.777008,457.859985,448.858002,456.078003,456.078003,47978400,448.743574,423.304358,445.257744,426.114041,80.328328,0.596721,481.059851,330.437955,29.660386
2015-12-18,455.846985,465.177002,454.940002,463.615997,463.615997,60220100,450.411861,430.478143,449.847307,431.114302,80.983873,0.641784,486.990833,335.130471,30.042448
2015-12-19,463.552002,465.580994,456.765015,462.321991,462.321991,47892700,454.31543,435.71907,452.965978,435.275327,76.661499,0.319659,492.413433,338.81067,29.896195
2015-12-20,462.234009,462.644989,434.338013,442.684998,442.684998,75409400,455.591143,439.569214,450.395733,436.263283,67.158377,0,494.372692,343.387809,27.874428
2015-12-21,442.838013,444.729004,427.312012,438.639008,438.639008,77639696,454.799286,442.647999,447.456552,436.580047,63.961393,0,493.756545,351.619056,25.650008
2015-12-22,437.436005,443.687988,435.515991,436.571991,436.571991,50840400,450.692283,444.148642,444.735411,436.578972,57.700965,0,491.205312,361.908787,23.450031
2015-12-23,436.720001,444.528992,436.618988,442.401001,442.401001,47161400,448.901855,445.922786,444.151809,437.355243,58.855916,0.043058,487.712986,373.536614,21.924157
2015-12-24,443.091003,458.455994,443.076996,454.984985,454.984985,57157200,448.74571,448.744642,446.860103,439.705875,63.104535,0.201451,483.564902,386.864895,21.482675
2015-12-25,454.855011,458.304993,452.075012,455.653015,455.653015,39078500,447.608141,449.010001,449.058331,441.832161,51.616029,0,482.461244,394.638954,20.945258
2015-12-26,455.756012,457.489014,405.76001,417.273987,417.273987,116166000,441.172712,447.744071,441.112245,438.557737,43.502391,0,478.620727,401.328571,17.223937
2015-12-27,416.514008,424.006989,408.882996,422.822998,422.822998,53591200,438.335284,446.963213,436.539933,436.459772,46.114808,0.064177,474.982249,407.695748,14.554745
2015-12-28,423.342987,429.769012,418.480988,422.278992,422.278992,49638600,435.998138,445.398712,432.974698,434.569001,41.627615,0,474.355069,408.994528,12.254234
2015-12-29,422.097992,432.983002,420.627014,432.983002,432.983002,51596500,435.485426,443.088854,432.976774,434.357535,36.567259,0,473.413625,411.477974,11.166072
2015-12-30,433.299988,434.386993,422.084015,426.619995,426.619995,46889400,433.230996,441.066426,431.387579,433.325863,37.831996,0.028474,472.283061,413.722636,9.678684
2015-12-31,425.875,432.92099,418.734985,430.566986,430.566986,45996600,429.742711,439.24421,431.182431,432.958013,39.294497,0.061401,471.400781,412.467817,8.717913
2016-01-01,430.721008,436.246002,427.515015,434.334015,434.334015,36278900,426.697139,437.15264,431.970327,433.14148,37.310426,0.018536,471.401964,412.400334,8.166326
2016-01-02,434.622009,436.062012,431.869995,433.437988,433.437988,30096600,429.006282,435.089497,432.337242,433.181014,37.439568,0.028515,471.404877,412.36572,7.56963
2016-01-03,433.578003,433.743011,424.705994,430.010986,430.010986,39633800,430.033138,434.184211,431.755678,432.758344,43.584088,0.256143,471.141146,411.212348,6.74249
2016-01-04,430.061005,434.516998,429.084015,433.091003,433.091003,38477500,431.577711,433.787925,432.08951,432.802698,47.163718,0.399305,467.457349,411.673144,6.263308
2016-01-05,433.069,434.182007,429.675995,431.959991,431.959991,34522600,431.431567,433.458496,432.05713,432.690337,47.619445,0.416478,465.52493,411.308164,5.726281
2016-01-06,431.855988,431.855988,426.341003,429.105011,429.105011,34042500,431.786569,432.508783,431.3191,432.212294,42.919691,0.239378,463.140696,410.995098,5.012528
2016-01-07,430.010986,458.765991,429.076996,458.048004,458.048004,87562200,435.712429,432.72757,438.001326,435.657055,51.389085,0.984919,461.764515,411.814479,6.705041
2016-01-08,457.537994,462.93399,447.937988,453.230011,453.230011,56993000,438.411857,432.554498,441.808497,438.000116,48.941023,0.834834,459.627403,413.042393,7.570331
2016-01-09,453.382996,454.640015,446.889008,447.610992,447.610992,32278000,440.436571,434.721427,443.259121,439.281566,68.579039,1,460.257444,412.904952,7.713752
2016-01-10,448.238007,448.30899,440.351013,447.990997,447.990997,35995900,443.005144,436.519141,444.44209,440.442824,66.455246,0.933656,461.25953,412.838065,7.768528
2016-01-11,448.697998,450.661987,443.855011,448.428009,448.428009,40450000,445.196145,438.386928,445.43857,441.507515,67.120605,0.954441,462.378057,412.90514,7.757774
2016-01-12,448.182007,448.182007,435.690002,435.690002,435.690002,115607000,445.729004,438.580285,443.001428,440.731847,51.726379,0.461036,461.952576,412.659521,6.644803
2016-01-13,434.665009,435.186005,424.442993,432.371002,432.371002,173888000,446.195574,438.991071,440.343822,439.617067,53.815837,0.527859,459.443281,412.907418,5.43233
2016-01-14,432.287994,433.324005,427.845001,430.306,430.306,43945500,442.232431,438.97243,437.834366,438.375592,49.822398,0.400145,456.402577,413.41342,4.25575
2016-01-15,430.255005,430.255005,364.330994,364.330994,364.330994,153351008,429.532571,433.972214,419.458523,428.502979,24.203481,0,469.886673,394.635025,-1.977534
2016-01-16,365.072998,390.557007,354.914001,387.536011,387.536011,120352000,420.950431,430.693501,411.477895,423.040716,35.473328,0.253965,472.981338,388.011661,-4.987512
2016-01-17,387.152008,390.964996,380.09201,382.299011,382.299011,45319600,411.565861,427.285503,404.183174,417.608489,35.07154,0.244911,476.068207,380.926794,-7.706686
2016-01-18,381.733002,388.104004,376.665009,387.167999,387.167999,54403900,402.814431,424.005288,399.92938,413.549757,35.790361,0.26111,477.160134,375.253367,-9.360858
2016-01-19,387.026001,387.730011,378.971985,380.148987,380.148987,46819800,394.880001,420.304502,394.984282,409.096321,34.532092,0.232755,478.838385,368.928015,-11.110106
2016-01-20,379.73999,425.266998,376.598999,420.230011,420.230011,121720000,393.145573,419.670574,401.295714,410.580813,47.832247,0.532473,478.251253,368.48145,-9.156643
2016-01-21,419.631989,422.877014,406.299988,410.261993,410.261993,68338000,390.282144,416.257287,403.537284,410.538304,37.135631,0.291425,477.090714,367.234787,-8.316972
2016-01-22,409.751007,410.410004,375.282013,382.492004,382.492004,91546600,392.876574,411.204572,398.275964,406.798797,33.051252,0.199384,477.011578,362.219324,-9.779599
2016-01-23,382.43399,394.542999,381.980988,387.490997,387.490997,56247400,392.870143,406.910287,395.579722,404.224424,35.55239,0.264438,476.394395,358.584508,-10.415304
2016-01-24,388.10199,405.484985,387.51001,402.971008,402.971008,54824800,395.823286,403.694574,397.427544,404.057302,39.913163,0.366047,474.748873,357.218031,-9.559797
2016-01-25,402.316986,402.316986,388.553986,391.726013,391.726013,59062400,396.474431,399.644431,396.002161,402.41313,37.882639,0.461941,473.187264,354.756242,-9.677622
2016-01-26,392.002014,397.765991,390.575012,392.153015,392.153015,58147000,398.189292,396.534646,395.039875,401.045115,40.17929,0.539498,471.656602,352.591705,-9.625585
2016-01-27,392.444,396.842987,391.782013,394.971985,394.971985,47424400,394.581002,393.863288,395.022902,400.235364,41.544768,0.676894,464.828823,353.111881,-9.250248
2016-01-28,395.145996,395.502014,379.734985,380.289001,380.289001,59247900,390.299146,390.290645,391.339427,397.575849,39.302413,0.639006,458.473505,352.173098,-10.022056
2016-01-29,380.108002,384.378998,365.451996,379.473999,379.473999,86125296,389.868003,391.372288,388.37307,395.162269,54.490355,1,452.317558,351.515346,-10.577552
2016-01-30,378.86499,380.916992,376.490997,378.255005,378.255005,30284400,388.548575,390.709359,385.843554,392.907967,46.835251,0.642937,444.905758,351.953547,-10.98947
2016-01-31,378.292999,380.346985,367.834991,368.766998,368.766998,37894300,383.662288,389.742787,381.574415,389.689171,45.515696,0.581388,436.305709,352.587494,-11.943839
2016-02-01,369.350006,378.071991,367.957001,373.056,373.056,51656700,380.995143,388.734787,379.444811,387.471415,45.305452,0.571582,429.382064,353.247739,-12.213309
2016-02-02,372.920013,375.882996,372.920013,374.447998,374.447998,40378700,378.465855,388.327574,378.195608,385.734959,48.029726,0.698652,421.867542,354.969961,-12.174207
2016-02-03,374.645996,374.950012,368.045013,369.949005,369.949005,45933400,374.891144,384.736073,376.133957,383.630166,26.954971,0,413.381512,357.420292,-12.363729
2016-02-04,370.174011,391.608002,369.993011,389.593994,389.593994,69285504,376.220428,383.259787,379.498966,384.425343,41.299145,0.520936,412.863988,360.464116,-10.804195
2016-02-05,388.89801,391.093994,385.571991,386.549011,386.549011,43825000,377.231144,383.549574,381.261478,384.708499,52.156952,0.915258,412.81144,360.417963,-9.702118
2016-02-06,386.588989,386.631012,372.386993,376.522003,376.522003,49249300,376.983573,382.766074,380.076609,383.616966,44.464182,0.63588,412.848322,359.80338,-9.527977
2016-02-07,376.514008,380.871002,374.903015,376.619995,376.619995,37076300,378.10543,380.883859,379.212456,382.684036,34.256946,0.265185,412.667641,358.929262,-9.275144
2016-02-08,376.756989,379.878998,373.334015,373.446991,373.446991,47671100,378.161285,379.578214,377.771089,381.45243,37.913725,0.397988,412.792436,358.134267,-9.224473
2016-02-09,373.423004,377.246002,372.89801,376.028992,376.028992,55318500,378.387142,378.426498,377.335565,380.729305,39.634043,0.460465,405.402435,361.104166,-8.87368
2016-02-10,376.145996,385.483002,375.78299,381.648987,381.648987,85130896,380.058568,377.474856,378.41392,380.851929,41.732544,0.536676,399.95923,363.68607,-8.049399
2016-02-11,382.114014,383.130005,376.398987,379.653992,379.653992,74375600,378.638567,377.429498,378.723938,380.692204,49.532304,0.819939,399.839675,363.521824,-7.471008
2016-02-12,379.686005,384.95401,379.600006,384.263,384.263,67042800,378.311994,377.771569,380.108704,381.168311,53.340497,1,399.517503,363.521197,-6.565043
